FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS
2020-04-23,PETERBOROUGH COUNTY-CITY,2255,6,52,1
2020-04-23,PORCUPINE,2256,12,38,3
2020-04-23,RENFREW COUNTY AND DISTRICT,2257,0,13,1
2020-04-23,SIMCOE MUSKOKA DISTRICT,2260,73,134,13
2020-04-23,SUDBURY AND DISTRICT,2261,8,38,1
2020-04-23,THUNDER BAY DISTRICT,2262,26,33,0
2020-04-23,TIMISKAMING,2263,3,9,0
2020-04-23,TORONTO,3895,1905,1711,205
2020-04-23,WATERLOO REGION,2265,110,213,12
2020-04-23,WELLINGTON-DUFFERIN-GUELPH,2266,93,112,14
2020-04-23,WINDSOR-ESSEX COUNTY,2268,219,254,31
2020-04-01,ALGOMA DISTRICT,2226,4,1,0
2020-04-01,BRANT COUNTY,2227,10,5,0
2020-04-01,CHATHAM-KENT,2240,6,2,0
2020-04-01,CITY OF HAMILTON,2237,54,48,0
2020-04-01,CITY OF OTTAWA,2251,136,55,0
2020-04-01,DURHAM REGION,2230,94,44,0
2020-04-01,EASTERN ONTARIO,2258,10,8,0
2020-04-01,GREY BRUCE,2233,5,7,0
2020-04-01,HALDIMAND-NORFOLK,2234,22,2,0
2020-04-01,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,43,17,0
2020-04-01,HALTON REGION,2236,35,29,0
2020-04-01,HASTINGS & PRINCE EDWARD COUNTIES,2238,5,4,0
2020-04-01,HURON PERTH,5183,8,2,0
2020-04-01,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,39,5,0
2020-04-01,LAMBTON COUNTY,2242,38,5,0
2020-04-01,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,23,2,0
2020-04-01,MIDDLESEX-LONDON,2244,44,11,0
2020-04-01,NIAGARA REGION,2246,28,23,0
2020-04-01,NORTH BAY PARRY SOUND DISTRICT,2247,1,3,0
2020-04-01,NORTHWESTERN,2249,1,2,0
2020-04-01,OXFORD ELGIN-ST.THOMAS,4913,6,3,0
2020-04-01,PEEL REGION,2253,234,54,0
2020-04-01,PETERBOROUGH COUNTY-CITY,2255,22,6,0
2020-04-01,PORCUPINE,2256,10,5,0
2020-04-01,RENFREW COUNTY AND DISTRICT,2257,3,1,0
2020-04-01,SIMCOE MUSKOKA DISTRICT,2260,38,16,0
2020-04-01,SUDBURY AND DISTRICT,2261,6,4,0
2020-04-01,THUNDER BAY DISTRICT,2262,4,0,0
2020-04-01,TIMISKAMING,2263,0,2,0
2020-04-01,TORONTO,3895,430,205,0
2020-04-01,WATERLOO REGION,2265,67,38,0
2020-04-01,WELLINGTON-DUFFERIN-GUELPH,2266,35,7,0
2020-04-01,WINDSOR-ESSEX COUNTY,2268,30,6,0
2020-04-01,YORK REGION,2270,212,67,0
2020-04-02,ALGOMA DISTRICT,2226,4,1,0
2020-04-02,BRANT COUNTY,2227,13,7,0
2020-04-02,CHATHAM-KENT,2240,6,3,0
2020-04-02,CITY OF HAMILTON,2237,62,51,1
2020-04-02,CITY OF OTTAWA,2251,173,75,0
2020-04-02,DURHAM REGION,2230,102,47,6
2020-04-02,EASTERN ONTARIO,2258,10,14,0
2020-04-02,GREY BRUCE,2233,4,9,0
2020-04-02,HALDIMAND-NORFOLK,2234,25,3,4
2020-04-02,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,44,18,2
2020-04-02,HALTON REGION,2236,48,29,2
2020-04-02,HASTINGS & PRINCE EDWARD COUNTIES,2238,9,3,1
2020-04-02,HURON PERTH,5183,9,3,1
2020-04-02,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,38,9,0
2020-04-02,LAMBTON COUNTY,2242,40,10,4
2020-04-02,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,27,2,2
2020-04-02,MIDDLESEX-LONDON,2244,60,12,2
2020-04-02,NIAGARA REGION,2246,40,23,3
2020-04-02,NORTH BAY PARRY SOUND DISTRICT,2247,1,3,0
2020-04-02,NORTHWESTERN,2249,2,2,0
2020-04-02,OXFORD ELGIN-ST.THOMAS,4913,6,3,1
2020-04-02,PEEL REGION,2253,274,67,0
2020-04-02,PETERBOROUGH COUNTY-CITY,2255,25,12,0
2020-04-02,PORCUPINE,2256,12,6,0
2020-04-02,RENFREW COUNTY AND DISTRICT,2257,4,2,1
2020-04-02,SIMCOE MUSKOKA DISTRICT,2260,36,21,4
2020-04-02,SUDBURY AND DISTRICT,2261,7,6,0
2020-04-02,THUNDER BAY DISTRICT,2262,4,0,0
2020-04-02,TIMISKAMING,2263,0,2,0
2020-04-02,TORONTO,3895,424,249,10
2020-04-02,WATERLOO REGION,2265,64,46,2
2020-04-02,WELLINGTON-DUFFERIN-GUELPH,2266,38,8,0
2020-04-02,WINDSOR-ESSEX COUNTY,2268,62,8,1
2020-04-02,YORK REGION,2270,236,77,6
2020-04-03,ALGOMA DISTRICT,2226,5,1,0
2020-04-03,BRANT COUNTY,2227,18,16,1
2020-04-03,CHATHAM-KENT,2240,5,4,0
2020-04-03,CITY OF HAMILTON,2237,61,61,2
2020-04-03,CITY OF OTTAWA,2251,186,94,1
2020-04-03,DURHAM REGION,2230,111,56,9
2020-04-03,EASTERN ONTARIO,2258,13,14,0
2020-04-03,GREY BRUCE,2233,6,9,0
2020-04-03,HALDIMAND-NORFOLK,2234,38,4,3
2020-04-03,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,42,23,2
2020-04-03,HALTON REGION,2236,51,34,3
2020-04-03,HASTINGS & PRINCE EDWARD COUNTIES,2238,11,4,1
2020-04-03,HURON PERTH,5183,11,4,1
2020-04-03,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,33,15,0
2020-04-03,LAMBTON COUNTY,2242,44,11,5
2020-04-03,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,29,7,2
2020-04-03,MIDDLESEX-LONDON,2244,71,16,3
2020-04-03,NIAGARA REGION,2246,52,29,4
2020-04-03,NORTH BAY PARRY SOUND DISTRICT,2247,1,3,0
2020-04-03,NORTHWESTERN,2249,1,3,0
2020-04-03,OXFORD ELGIN-ST.THOMAS,4913,9,4,2
2020-04-03,PEEL REGION,2253,319,83,0
2020-04-03,PETERBOROUGH COUNTY-CITY,2255,25,15,0
2020-04-03,PORCUPINE,2256,18,6,0
2020-04-03,RENFREW COUNTY AND DISTRICT,2257,4,2,1
2020-04-03,SIMCOE MUSKOKA DISTRICT,2260,42,23,4
2020-04-03,SUDBURY AND DISTRICT,2261,13,9,0
2020-04-03,THUNDER BAY DISTRICT,2262,8,0,0
2020-04-03,TIMISKAMING,2263,1,2,0
2020-04-03,TORONTO,3895,479,292,12
2020-04-03,WATERLOO REGION,2265,71,52,2
2020-04-03,WELLINGTON-DUFFERIN-GUELPH,2266,45,11,1
2020-04-03,WINDSOR-ESSEX COUNTY,2268,84,16,1
2020-04-03,YORK REGION,2270,258,100,7
2020-04-04,ALGOMA DISTRICT,2226,6,1,0
2020-04-04,BRANT COUNTY,2227,24,21,1
2020-04-04,CHATHAM-KENT,2240,6,4,0
2020-04-04,CITY OF HAMILTON,2237,64,71,2
2020-04-04,CITY OF OTTAWA,2251,179,128,2
2020-04-04,DURHAM REGION,2230,117,65,12
2020-04-04,EASTERN ONTARIO,2258,17,17,0
2020-04-04,GREY BRUCE,2233,6,9,0
2020-04-04,HALDIMAND-NORFOLK,2234,45,5,4
2020-04-04,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,37,30,3
2020-04-04,HALTON REGION,2236,69,42,3
2020-04-04,HASTINGS & PRINCE EDWARD COUNTIES,2238,11,5,1
2020-04-04,HURON PERTH,5183,11,4,1
2020-04-04,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,28,20,0
2020-04-04,LAMBTON COUNTY,2242,43,13,7
2020-04-04,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,36,9,2
2020-04-04,MIDDLESEX-LONDON,2244,88,19,3
2020-04-04,NIAGARA REGION,2246,66,38,6
2020-04-04,NORTH BAY PARRY SOUND DISTRICT,2247,1,3,0
2020-04-04,NORTHWESTERN,2249,1,3,0
2020-04-04,OXFORD ELGIN-ST.THOMAS,4913,9,5,2
2020-04-04,PEEL REGION,2253,344,96,3
2020-04-04,PETERBOROUGH COUNTY-CITY,2255,25,16,0
2020-04-04,PORCUPINE,2256,19,9,0
2020-04-04,RENFREW COUNTY AND DISTRICT,2257,4,2,1
2020-04-04,SIMCOE MUSKOKA DISTRICT,2260,42,25,4
2020-04-04,SUDBURY AND DISTRICT,2261,12,12,1
2020-04-04,THUNDER BAY DISTRICT,2262,9,2,0
2020-04-04,TIMISKAMING,2263,1,2,0
2020-04-04,TORONTO,3895,491,335,19
2020-04-04,WATERLOO REGION,2265,80,58,2
2020-04-04,WELLINGTON-DUFFERIN-GUELPH,2266,53,16,1
2020-04-04,WINDSOR-ESSEX COUNTY,2268,100,18,2
2020-04-04,YORK REGION,2270,273,116,12
2020-04-05,ALGOMA DISTRICT,2226,5,3,0
2020-04-05,BRANT COUNTY,2227,24,26,1
2020-04-05,CHATHAM-KENT,2240,5,6,1
2020-04-05,CITY OF HAMILTON,2237,64,81,3
2020-04-05,CITY OF OTTAWA,2251,184,147,2
2020-04-05,DURHAM REGION,2230,131,78,14
2020-04-05,EASTERN ONTARIO,2258,17,20,0
2020-04-05,GREY BRUCE,2233,9,10,0
2020-04-05,HALDIMAND-NORFOLK,2234,51,9,5
2020-04-05,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,36,50,11
2020-04-05,HALTON REGION,2236,82,53,3
2020-04-05,HASTINGS & PRINCE EDWARD COUNTIES,2238,13,6,1
2020-04-05,HURON PERTH,5183,12,4,1
2020-04-05,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,30,22,0
2020-04-05,LAMBTON COUNTY,2242,55,13,7
2020-04-05,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,37,13,3
2020-04-05,MIDDLESEX-LONDON,2244,91,22,5
2020-04-05,NIAGARA REGION,2246,78,47,6
2020-04-05,NORTH BAY PARRY SOUND DISTRICT,2247,1,3,0
2020-04-05,NORTHWESTERN,2249,1,3,0
2020-04-05,OXFORD ELGIN-ST.THOMAS,4913,11,5,2
2020-04-05,PEEL REGION,2253,350,125,4
2020-04-05,PETERBOROUGH COUNTY-CITY,2255,23,18,0
2020-04-05,PORCUPINE,2256,19,10,0
2020-04-05,RENFREW COUNTY AND DISTRICT,2257,4,2,1
2020-04-05,SIMCOE MUSKOKA DISTRICT,2260,46,29,4
2020-04-05,SUDBURY AND DISTRICT,2261,13,12,1
2020-04-05,THUNDER BAY DISTRICT,2262,11,2,0
2020-04-05,TIMISKAMING,2263,1,2,0
2020-04-05,TORONTO,3895,535,381,25
2020-04-05,WATERLOO REGION,2265,83,63,2
2020-04-05,WELLINGTON-DUFFERIN-GUELPH,2266,63,20,1
2020-04-05,WINDSOR-ESSEX COUNTY,2268,117,23,2
2020-04-05,YORK REGION,2270,268,141,14
2020-04-06,ALGOMA DISTRICT,2226,5,3,0
2020-04-06,BRANT COUNTY,2227,21,29,1
2020-04-06,CHATHAM-KENT,2240,4,7,1
2020-04-06,CITY OF HAMILTON,2237,70,90,3
2020-04-06,CITY OF OTTAWA,2251,199,160,3
2020-04-06,DURHAM REGION,2230,132,88,15
2020-04-06,EASTERN ONTARIO,2258,21,22,0
2020-04-06,GREY BRUCE,2233,9,10,0
2020-04-06,HALDIMAND-NORFOLK,2234,51,9,5
2020-04-06,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,30,56,12
2020-04-06,HALTON REGION,2236,81,63,3
2020-04-06,HASTINGS & PRINCE EDWARD COUNTIES,2238,14,6,1
2020-04-06,HURON PERTH,5183,12,4,1
2020-04-06,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,27,25,0
2020-04-06,LAMBTON COUNTY,2242,55,14,8
2020-04-06,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,36,18,3
2020-04-06,MIDDLESEX-LONDON,2244,101,24,5
2020-04-06,NIAGARA REGION,2246,76,53,7
2020-04-06,NORTH BAY PARRY SOUND DISTRICT,2247,1,3,0
2020-04-06,NORTHWESTERN,2249,1,3,0
2020-04-06,OXFORD ELGIN-ST.THOMAS,4913,9,7,2
2020-04-06,PEEL REGION,2253,378,146,5
2020-04-06,PETERBOROUGH COUNTY-CITY,2255,21,21,0
2020-04-06,PORCUPINE,2256,18,11,0
2020-04-06,RENFREW COUNTY AND DISTRICT,2257,3,3,1
2020-04-06,SIMCOE MUSKOKA DISTRICT,2260,47,33,5
2020-04-06,SUDBURY AND DISTRICT,2261,11,14,1
2020-04-06,THUNDER BAY DISTRICT,2262,11,2,0
2020-04-06,TIMISKAMING,2263,1,2,0
2020-04-06,TORONTO,3895,595,415,29
2020-04-06,WATERLOO REGION,2265,84,68,2
2020-04-06,WELLINGTON-DUFFERIN-GUELPH,2266,64,26,1
2020-04-06,WINDSOR-ESSEX COUNTY,2268,125,31,2
2020-04-06,YORK REGION,2270,278,158,16
2020-04-07,ALGOMA DISTRICT,2226,3,5,0
2020-04-07,BRANT COUNTY,2227,18,31,1
2020-04-07,CHATHAM-KENT,2240,8,7,1
2020-04-07,CITY OF HAMILTON,2237,75,93,5
2020-04-07,CITY OF OTTAWA,2251,205,177,3
2020-04-07,DURHAM REGION,2230,135,104,16
2020-04-07,EASTERN ONTARIO,2258,21,23,0
2020-04-07,GREY BRUCE,2233,15,10,0
2020-04-07,HALDIMAND-NORFOLK,2234,60,14,5
2020-04-07,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,25,61,14
2020-04-07,HALTON REGION,2236,88,70,3
2020-04-07,HASTINGS & PRINCE EDWARD COUNTIES,2238,12,8,1
2020-04-07,HURON PERTH,5183,15,6,1
2020-04-07,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,25,27,0
2020-04-07,LAMBTON COUNTY,2242,56,19,8
2020-04-07,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,48,21,4
2020-04-07,MIDDLESEX-LONDON,2244,106,30,5
2020-04-07,NIAGARA REGION,2246,83,63,8
2020-04-07,NORTH BAY PARRY SOUND DISTRICT,2247,2,3,0
2020-04-07,NORTHWESTERN,2249,2,4,0
2020-04-07,OXFORD ELGIN-ST.THOMAS,4913,9,9,2
2020-04-07,PEEL REGION,2253,446,160,8
2020-04-07,PETERBOROUGH COUNTY-CITY,2255,17,25,0
2020-04-07,PORCUPINE,2256,19,11,0
2020-04-07,RENFREW COUNTY AND DISTRICT,2257,3,5,1
2020-04-07,SIMCOE MUSKOKA DISTRICT,2260,47,43,5
2020-04-07,SUDBURY AND DISTRICT,2261,11,14,1
2020-04-07,THUNDER BAY DISTRICT,2262,15,2,0
2020-04-07,TIMISKAMING,2263,2,3,0
2020-04-07,TORONTO,3895,625,443,35
2020-04-07,WATERLOO REGION,2265,94,73,3
2020-04-07,WELLINGTON-DUFFERIN-GUELPH,2266,71,27,1
2020-04-07,WINDSOR-ESSEX COUNTY,2268,140,37,4
2020-04-07,YORK REGION,2270,270,174,18
2020-04-08,ALGOMA DISTRICT,2226,2,7,0
2020-04-08,BRANT COUNTY,2227,14,37,1
2020-04-08,CHATHAM-KENT,2240,8,8,1
2020-04-08,CITY OF HAMILTON,2237,72,103,5
2020-04-08,CITY OF OTTAWA,2251,192,212,4
2020-04-08,DURHAM REGION,2230,136,114,19
2020-04-08,EASTERN ONTARIO,2258,19,27,0
2020-04-08,GREY BRUCE,2233,15,12,0
2020-04-08,HALDIMAND-NORFOLK,2234,70,16,6
2020-04-08,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,22,65,14
2020-04-08,HALTON REGION,2236,131,88,3
2020-04-08,HASTINGS & PRINCE EDWARD COUNTIES,2238,13,10,1
2020-04-08,HURON PERTH,5183,14,7,1
2020-04-08,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,20,33,0
2020-04-08,LAMBTON COUNTY,2242,56,19,8
2020-04-08,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,81,28,8
2020-04-08,MIDDLESEX-LONDON,2244,106,36,6
2020-04-08,NIAGARA REGION,2246,89,78,10
2020-04-08,NORTH BAY PARRY SOUND DISTRICT,2247,2,3,0
2020-04-08,NORTHWESTERN,2249,2,4,0
2020-04-08,OXFORD ELGIN-ST.THOMAS,4913,11,10,2
2020-04-08,PEEL REGION,2253,485,183,9
2020-04-08,PETERBOROUGH COUNTY-CITY,2255,11,31,0
2020-04-08,PORCUPINE,2256,17,14,0
2020-04-08,RENFREW COUNTY AND DISTRICT,2257,3,6,1
2020-04-08,SIMCOE MUSKOKA DISTRICT,2260,54,47,5
2020-04-08,SUDBURY AND DISTRICT,2261,10,15,1
2020-04-08,THUNDER BAY DISTRICT,2262,14,3,0
2020-04-08,TIMISKAMING,2263,2,3,0
2020-04-08,TORONTO,3895,753,482,41
2020-04-08,WATERLOO REGION,2265,99,76,3
2020-04-08,WELLINGTON-DUFFERIN-GUELPH,2266,81,31,1
2020-04-08,WINDSOR-ESSEX COUNTY,2268,142,54,5
2020-04-08,YORK REGION,2270,282,212,19
2020-04-09,ALGOMA DISTRICT,2226,2,7,0
2020-04-09,BRANT COUNTY,2227,18,38,1
2020-04-09,CHATHAM-KENT,2240,7,9,1
2020-04-09,CITY OF HAMILTON,2237,74,112,6
2020-04-09,CITY OF OTTAWA,2251,200,230,6
2020-04-09,DURHAM REGION,2230,128,137,19
2020-04-09,EASTERN ONTARIO,2258,21,29,0
2020-04-09,GREY BRUCE,2233,16,12,0
2020-04-09,HALDIMAND-NORFOLK,2234,71,18,9
2020-04-09,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,24,68,18
2020-04-09,HALTON REGION,2236,124,114,3
2020-04-09,HASTINGS & PRINCE EDWARD COUNTIES,2238,12,11,1
2020-04-09,HURON PERTH,5183,16,8,1
2020-04-09,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,16,36,0
2020-04-09,LAMBTON COUNTY,2242,63,22,8
2020-04-09,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,95,29,8
2020-04-09,MIDDLESEX-LONDON,2244,109,46,7
2020-04-09,NIAGARA REGION,2246,83,90,10
2020-04-09,NORTH BAY PARRY SOUND DISTRICT,2247,2,4,0
2020-04-09,NORTHWESTERN,2249,1,5,0
2020-04-09,OXFORD ELGIN-ST.THOMAS,4913,12,12,2
2020-04-09,PEEL REGION,2253,544,200,10
2020-04-09,PETERBOROUGH COUNTY-CITY,2255,16,34,0
2020-04-09,PORCUPINE,2256,17,14,2
2020-04-09,RENFREW COUNTY AND DISTRICT,2257,3,6,1
2020-04-09,SIMCOE MUSKOKA DISTRICT,2260,56,48,5
2020-04-09,SUDBURY AND DISTRICT,2261,9,16,1
2020-04-09,THUNDER BAY DISTRICT,2262,13,5,0
2020-04-09,TIMISKAMING,2263,4,3,0
2020-04-09,TORONTO,3895,852,532,48
2020-04-09,WATERLOO REGION,2265,104,79,4
2020-04-09,WELLINGTON-DUFFERIN-GUELPH,2266,89,35,1
2020-04-09,WINDSOR-ESSEX COUNTY,2268,159,60,5
2020-04-09,YORK REGION,2270,294,236,23
2020-04-10,ALGOMA DISTRICT,2226,2,7,0
2020-04-10,BRANT COUNTY,2227,20,40,1
2020-04-10,CHATHAM-KENT,2240,6,11,1
2020-04-10,CITY OF HAMILTON,2237,72,124,6
2020-04-10,CITY OF OTTAWA,2251,202,264,6
2020-04-10,DURHAM REGION,2230,140,148,19
2020-04-10,EASTERN ONTARIO,2258,18,34,0
2020-04-10,GREY BRUCE,2233,18,13,0
2020-04-10,HALDIMAND-NORFOLK,2234,73,23,10
2020-05-07,PEEL REGION,2253,687,1833,154
2020-05-07,PETERBOROUGH COUNTY-CITY,2255,4,61,2
2020-05-07,PORCUPINE,2256,10,48,4
2020-05-07,RENFREW COUNTY AND DISTRICT,2257,2,14,1
2020-05-07,SIMCOE MUSKOKA DISTRICT,2260,92,231,23
2020-05-07,SUDBURY AND DISTRICT,2261,7,48,2
2020-05-07,THUNDER BAY DISTRICT,2262,11,66,1
2020-05-07,TIMISKAMING,2263,7,11,0
2020-05-07,TORONTO,3895,1350,4281,472
2020-05-07,WATERLOO REGION,2265,202,563,68
2020-05-07,WELLINGTON-DUFFERIN-GUELPH,2266,84,207,27
2020-05-07,WINDSOR-ESSEX COUNTY,2268,120,487,57
2020-05-07,YORK REGION,2270,270,1347,125
2020-05-08,ALGOMA DISTRICT,2226,3,13,0
2020-05-08,BRANT COUNTY,2227,8,94,4
2020-05-08,CHATHAM-KENT,2240,31,57,1
2020-05-08,CITY OF HAMILTON,2237,84,367,23
2020-05-08,CITY OF OTTAWA,2251,471,978,148
2020-05-08,DURHAM REGION,2230,246,747,135
2020-05-08,EASTERN ONTARIO,2258,30,80,2
2020-05-08,GREY BRUCE,2233,9,73,0
2020-05-08,HALDIMAND-NORFOLK,2234,4,155,31
2020-05-08,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,12,125,19
2020-05-08,HALTON REGION,2236,73,412,23
2020-05-08,HASTINGS & PRINCE EDWARD COUNTIES,2238,4,35,5
2020-05-08,HURON PERTH,5183,5,40,5
2020-05-08,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,60,0
2020-05-08,LAMBTON COUNTY,2242,27,150,16
2020-05-08,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,27,249,43
2020-05-08,MIDDLESEX-LONDON,2244,55,348,42
2020-05-08,NIAGARA REGION,2246,76,415,53
2020-05-08,NORTH BAY PARRY SOUND DISTRICT,2247,2,15,0
2020-05-08,NORTHWESTERN,2249,0,15,0
2020-05-08,OXFORD ELGIN-ST.THOMAS,4913,5,52,4
2020-05-08,PEEL REGION,2253,716,1850,184
2020-05-08,PETERBOROUGH COUNTY-CITY,2255,8,61,2
2020-05-08,PORCUPINE,2256,10,48,5
2020-05-08,RENFREW COUNTY AND DISTRICT,2257,0,16,1
2020-05-08,SIMCOE MUSKOKA DISTRICT,2260,91,240,23
2020-05-08,SUDBURY AND DISTRICT,2261,7,48,2
2020-05-08,THUNDER BAY DISTRICT,2262,11,67,1
2020-05-08,TIMISKAMING,2263,7,11,0
2020-05-08,TORONTO,3895,1412,4466,486
2020-05-08,WATERLOO REGION,2265,179,597,70
2020-05-08,WELLINGTON-DUFFERIN-GUELPH,2266,77,213,29
2020-05-08,WINDSOR-ESSEX COUNTY,2268,121,498,57
2020-05-08,YORK REGION,2270,257,1395,126
2020-05-09,ALGOMA DISTRICT,2226,3,13,0
2020-05-09,BRANT COUNTY,2227,7,95,4
2020-05-09,CHATHAM-KENT,2240,28,60,1
2020-05-09,CITY OF HAMILTON,2237,76,384,23
2020-05-09,CITY OF OTTAWA,2251,450,1032,156
2020-05-09,DURHAM REGION,2230,223,774,137
2020-05-09,EASTERN ONTARIO,2258,33,91,6
2020-05-09,GREY BRUCE,2233,9,74,0
2020-05-09,HALDIMAND-NORFOLK,2234,4,156,31
2020-05-09,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,12,125,19
2020-05-09,HALTON REGION,2236,71,417,23
2020-05-09,HASTINGS & PRINCE EDWARD COUNTIES,2238,3,34,5
2020-05-09,HURON PERTH,5183,4,41,5
2020-05-09,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,60,0
2020-05-09,LAMBTON COUNTY,2242,26,151,16
2020-05-09,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,25,253,43
2020-05-09,MIDDLESEX-LONDON,2244,51,352,42
2020-05-09,NIAGARA REGION,2246,78,418,53
2020-05-09,NORTH BAY PARRY SOUND DISTRICT,2247,2,15,0
2020-05-09,NORTHWESTERN,2249,0,15,0
2020-05-09,OXFORD ELGIN-ST.THOMAS,4913,3,54,4
2020-05-09,PEEL REGION,2253,720,1914,186
2020-05-09,PETERBOROUGH COUNTY-CITY,2255,8,62,2
2020-05-09,PORCUPINE,2256,10,49,5
2020-05-09,RENFREW COUNTY AND DISTRICT,2257,0,16,1
2020-05-09,SIMCOE MUSKOKA DISTRICT,2260,95,243,24
2020-05-09,SUDBURY AND DISTRICT,2261,3,52,2
2020-05-09,THUNDER BAY DISTRICT,2262,8,70,1
2020-05-09,TIMISKAMING,2263,6,12,0
2020-05-09,TORONTO,3895,1386,4584,524
2020-05-09,WATERLOO REGION,2265,169,618,70
2020-05-09,WELLINGTON-DUFFERIN-GUELPH,2266,72,219,29
2020-05-09,WINDSOR-ESSEX COUNTY,2268,121,504,59
2020-05-09,YORK REGION,2270,256,1426,128
2020-05-10,ALGOMA DISTRICT,2226,3,13,0
2020-05-10,BRANT COUNTY,2227,9,95,4
2020-05-10,CHATHAM-KENT,2240,7,81,1
2020-05-10,CITY OF HAMILTON,2237,60,392,23
2020-05-10,CITY OF OTTAWA,2251,418,1068,161
2020-05-10,DURHAM REGION,2230,219,790,143
2020-05-10,EASTERN ONTARIO,2258,31,92,7
2020-05-10,GREY BRUCE,2233,8,75,0
2020-05-10,HALDIMAND-NORFOLK,2234,5,158,31
2020-05-10,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,13,125,19
2020-05-10,HALTON REGION,2236,69,422,23
2020-05-10,HASTINGS & PRINCE EDWARD COUNTIES,2238,3,34,5
2020-05-10,HURON PERTH,5183,3,42,5
2020-05-10,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,60,0
2020-05-10,LAMBTON COUNTY,2242,32,152,16
2020-05-10,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,23,256,43
2020-05-10,MIDDLESEX-LONDON,2244,49,358,42
2020-05-10,NIAGARA REGION,2246,76,424,54
2020-05-10,NORTH BAY PARRY SOUND DISTRICT,2247,3,15,0
2020-05-10,NORTHWESTERN,2249,0,15,0
2020-05-10,OXFORD ELGIN-ST.THOMAS,4913,2,55,4
2020-05-10,PEEL REGION,2253,688,1979,194
2020-05-10,PETERBOROUGH COUNTY-CITY,2255,8,62,2
2020-05-10,PORCUPINE,2256,9,50,5
2020-05-10,RENFREW COUNTY AND DISTRICT,2257,0,16,1
2020-05-10,SIMCOE MUSKOKA DISTRICT,2260,97,246,24
2020-05-10,SUDBURY AND DISTRICT,2261,4,52,2
2020-05-10,THUNDER BAY DISTRICT,2262,8,71,1
2020-05-10,TIMISKAMING,2263,6,12,0
2020-05-10,TORONTO,3895,1376,4729,534
2020-05-10,WATERLOO REGION,2265,159,641,72
2020-05-10,WELLINGTON-DUFFERIN-GUELPH,2266,68,223,29
2020-05-10,WINDSOR-ESSEX COUNTY,2268,125,512,59
2020-05-10,YORK REGION,2270,251,1457,130
2020-05-11,ALGOMA DISTRICT,2226,3,13,0
2020-05-11,BRANT COUNTY,2227,9,95,4
2020-05-11,CHATHAM-KENT,2240,6,83,1
2020-05-11,CITY OF HAMILTON,2237,58,399,23
2020-05-11,CITY OF OTTAWA,2251,344,1156,171
2020-05-11,DURHAM REGION,2230,207,803,145
2020-05-11,EASTERN ONTARIO,2258,32,92,7
2020-05-11,GREY BRUCE,2233,8,76,0
2020-05-11,HALDIMAND-NORFOLK,2234,5,158,31
2020-05-11,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,13,125,19
2020-05-11,HALTON REGION,2236,65,428,23
2020-05-11,HASTINGS & PRINCE EDWARD COUNTIES,2238,3,34,5
2020-05-11,HURON PERTH,5183,3,42,5
2020-05-11,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,0,60,0
2020-05-11,LAMBTON COUNTY,2242,27,156,17
2020-05-11,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,24,256,44
2020-05-11,MIDDLESEX-LONDON,2244,59,360,42
2020-05-11,NIAGARA REGION,2246,72,431,54
